date,track_code,race_num,grade_code,top_horse_num,top_rank,top_mark,p_win,p_raw_blended,ev,kelly,confidence,odds,popularity,tm_score,tm_rank,dm_rank,tan_payout,fuku_payout,y_win
20250126,10,03,,09,1,◎,0.378400,0.508618,0.416000,0.000000,標準,1.10,11,5420,4,6,0,0,0
20250126,10,04,,02,1,◎,0.164300,1.000000,0.986000,0.000000,標準,6.00,60,0,0,3,0,0,0
20250126,10,05,,14,1,◎,0.087300,0.578009,0.000000,0.000000,接戦,0.00,2,3370,18,18,0,0,0
20250126,10,06,,02,1,◎,0.316700,0.331597,1.900000,0.180100,接戦,6.00,60,4650,11,16,0,0,0
20250126,10,07,,07,1,◎,0.057800,0.580111,5.246000,0.047300,接戦,90.80,2,6190,3,6,0,0,0
20250126,10,08,,08,1,◎,0.078300,0.275668,2.396000,0.047100,接戦,30.60,9,6110,3,3,0,0,0
20250126,10,09,h,08,1,◎,0.315600,0.203780,5.080000,0.270200,接戦,16.10,60,5470,6,9,0,0,0
20250126,10,10,?,11,1,◎,0.206300,0.369905,12.480000,0.192900,標準,60.50,3,4060,11,14,0,0,0
20250126,10,11,f,10,1,◎,0.141500,0.369408,0.000000,0.000000,接戦,1.00,10,5880,5,12,0,200,0
20250126,10,12,,06,1,◎,0.293100,0.414229,2.052000,0.175300,接戦,7.00,30,3890,9,8,0,540,0
20250201,05,01,,04,1,◎,0.120800,0.284527,0.000000,0.000000,接戦,0.00,10,6330,6,7,0,340,0
20250201,05,02,,11,1,◎,0.192500,0.250026,0.962000,0.000000,接戦,5.00,60,6270,4,2,0,0,0
20250201,05,03,,06,1,◎,0.063900,0.258828,12.909000,0.059200,接戦,202.00,3,7060,2,12,0,0,0
20250201,05,04,,07,1,◎,0.131100,0.253867,0.000000,0.000000,接戦,0.00,0,5820,3,2,0,0,0
20250201,05,05,,12,1,◎,0.144500,0.181033,0.000000,0.000000,接戦,0.00,15,3590,16,15,0,0,0
20250201,05,06,,02,1,◎,0.084500,0.299592,0.000000,0.000000,混戦,0.40,4,3030,14,13,0,0,0
20250201,05,07,,10,1,◎,0.166000,0.225828,0.000000,0.000000,接戦,0.00,12,4860,10,9,0,0,0
20250201,05,08,,04,1,◎,0.048900,1.000000,3.952000,0.037000,標準,80.80,10,6030,2,1,0,0,0
20250201,05,09,?,09,1,◎,0.164800,0.211958,0.000000,0.000000,接戦,0.60,6,2810,16,16,0,0,0
20250201,05,10,L,02,1,◎,0.000000,0.000000,0.000000,0.000000,接戦,3.00,30,6300,2,2,0,160,0
20250201,05,11,?,10,1,◎,0.133000,0.192366,0.000000,0.000000,混戦,0.40,2,3890,10,9,0,0,0
20250201,05,12,,11,1,◎,0.117700,0.241290,0.000000,0.000000,接戦,0.90,6,4350,10,14,0,0,0
20250201,08,01,,13,1,◎,0.126800,0.515087,3.869000,0.097300,標準,30.50,69,4830,9,5,0,0,0
20250201,08,02,,04,1,◎,0.398600,0.530555,0.797000,0.000000,標準,2.00,30,5750,4,1,0,0,0
20250201,08,03,,15,1,◎,0.180500,0.229962,0.542000,0.000000,混戦,3.00,30,6130,7,8,0,0,0
20250201,08,04,,08,1,◎,0.126800,0.517403,5.124000,0.104700,混戦,40.40,6,6030,4,5,0,0,0
20250201,08,05,,12,1,◎,0.122700,0.129816,0.000000,0.000000,混戦,0.00,5,5320,7,6,0,190,0
20250201,08,06,,10,1,◎,0.175000,0.414016,0.000000,0.000000,接戦,0.00,6,4620,7,8,0,0,0
20250201,08,07,,03,1,◎,0.115000,1.000000,0.000000,0.000000,標準,0.00,0,6410,1,1,0,0,0
20250201,08,08,,01,1,◎,0.075400,0.282630,0.000000,0.000000,混戦,0.00,11,6570,2,6,0,0,0
20250201,08,09,h,04,1,◎,0.202200,0.370725,0.000000,0.000000,接戦,0.00,8,3360,8,7,0,0,0
20250201,08,10,?,05,1,◎,0.084200,0.179791,42.522000,0.082400,接戦,505.00,50,5480,3,3,430,160,1
20250201,08,11,f,10,1,◎,0.088900,0.402996,8.026000,0.078700,接戦,90.30,3,5760,7,7,0,0,0
20250201,08,12,,04,1,◎,0.160000,0.244926,0.000000,0.000000,混戦,0.00,8,2570,8,8,0,0,0
20250201,10,01,,01,1,◎,0.192600,0.351776,0.000000,0.000000,接戦,0.00,1,3100,12,14,0,0,0
20250201,10,02,,09,1,◎,0.121000,0.187630,2.445000,0.075200,接戦,20.20,1,7180,2,5,410,140,1
20250201,10,03,,14,1,◎,0.090400,0.342536,10.040000,0.082100,接戦,111.10,4,6340,3,3,0,310,0
20250201,10,04,,09,1,◎,0.285700,0.345203,0.571000,0.000000,混戦,2.00,20,0,0,3,0,110,0
20250201,10,05,,09,1,◎,0.212600,0.552371,128.179000,0.211300,標準,603.00,20,0,0,12,0,460,0
20250201,10,06,,14,1,◎,0.359000,0.302317,0.503000,0.000000,接戦,1.40,13,7000,4,5,0,0,0
20250201,10,07,,08,1,◎,0.125600,0.392543,0.628000,0.000000,接戦,5.00,50,4230,8,4,0,0,0
20250201,10,08,,04,1,◎,0.062900,0.399188,6.985000,0.054400,接戦,111.10,6,6790,4,5,0,290,0
20250201,10,09,?,09,1,◎,0.061400,0.252670,9.301000,0.055100,接戦,151.60,16,5050,10,11,0,0,0
20250201,10,10,c,05,1,◎,0.206300,0.583535,0.000000,0.000000,標準,0.00,0,6010,4,9,0,360,0
20250201,10,11,?,17,1,◎,0.110200,0.263701,0.000000,0.000000,接戦,0.00,0,4690,14,9,0,0,0
20250201,10,12,,13,1,◎,0.182000,0.598156,5.461000,0.153800,標準,30.00,67,6960,1,3,0,0,0
20250202,05,01,,12,1,◎,0.279700,0.385140,0.000000,0.000000,標準,0.00,10,4300,11,11,0,0,0
20250202,05,02,,11,1,◎,0.198800,0.346666,139.589000,0.197700,標準,702.00,20,5440,7,3,0,0,0
20250202,05,03,,01,1,◎,0.375800,0.394847,0.000000,0.000000,標準,0.00,3,4480,10,9,0,0,0
20250202,05,04,,11,1,◎,0.113700,0.237004,0.000000,0.000000,接戦,0.00,7,2840,16,16,0,0,0
20250202,05,05,,03,1,◎,0.086200,0.205741,6.995000,0.074800,接戦,81.10,18,3340,14,13,0,0,0
20250202,05,06,,07,1,◎,0.113600,0.160438,0.000000,0.000000,混戦,0.00,10,5060,9,9,0,0,0
20250202,05,07,,07,1,◎,0.180900,0.295806,0.000000,0.000000,接戦,0.00,0,6240,4,3,0,0,0
20250202,05,08,,07,1,◎,0.104100,0.310262,63.914000,0.102600,接戦,614.10,17,3170,15,15,0,0,0
20250202,05,09,0,04,1,◎,0.324200,0.503566,0.000000,0.000000,標準,0.40,5,4280,8,6,0,0,0
20250202,05,10,E,03,1,◎,0.389000,0.326466,3.929000,0.321800,接戦,10.10,0,4280,8,4,0,0,0
20250202,05,11,C,16,1,◎,0.404200,0.350369,0.000000,0.000000,標準,0.00,14,4000,13,14,0,0,0
20250202,05,12,,08,1,◎,0.175000,0.434195,0.000000,0.000000,接戦,0.60,7,3030,9,4,0,0,0
20250202,08,01,,02,1,◎,0.100200,0.403979,6.075000,0.085100,接戦,60.60,4,5730,4,6,0,0,0
20250202,08,02,,06,1,◎,0.381700,0.215810,3.855000,0.313800,混戦,10.10,0,7820,2,3,0,0,0
20250202,08,03,,06,1,◎,0.078900,0.208045,4.781000,0.063400,混戦,60.60,7,3550,7,8,0,1260,0
20250202,08,04,,04,1,◎,0.131400,1.000000,0.000000,0.000000,標準,0.00,0,6940,1,1,160,110,1
20250202,08,05,,02,1,◎,0.165500,0.157635,0.000000,0.000000,接戦,0.00,6,3710,14,16,0,0,0
20250202,08,06,,06,1,◎,0.126600,0.246095,0.000000,0.000000,混戦,0.00,0,6200,2,8,0,0,0
20250202,08,07,,03,1,◎,0.000000,0.000000,0.000000,0.000000,混戦,101.00,50,6090,4,1,0,0,0
20250202,08,08,,05,1,◎,0.129400,0.274995,0.000000,0.000000,混戦,0.00,11,4550,8,8,0,0,0
20250202,08,09,g,04,1,◎,0.079200,0.231818,3.215000,0.055900,接戦,40.60,4,3950,8,6,0,0,0
20250202,08,10,0,05,1,◎,0.279900,1.000000,1.959000,0.159900,標準,7.00,70,1710,7,7,0,0,0
20250202,08,11,C,12,1,◎,0.370500,0.128099,5.595000,0.325900,混戦,15.10,52,3240,14,4,0,0,0
20250202,08,12,,08,1,◎,0.089300,0.216158,0.000000,0.000000,混戦,0.00,11,4400,11,9,0,0,0
20250202,10,01,,04,1,◎,0.066600,0.415986,5.366000,0.054800,接戦,80.60,8,8160,1,3,0,140,0
20250202,10,02,,06,1,◎,0.203800,0.336556,0.000000,0.000000,接戦,0.00,16,4860,9,4,0,0,0
20250202,10,03,,06,1,◎,0.137900,0.689738,0.000000,0.000000,標準,0.00,13,3950,10,12,0,0,0
20250202,10,04,,02,1,◎,0.101700,0.514978,0.915000,0.000000,混戦,9.00,91,0,0,1,0,0,0
20250202,10,05,,03,1,◎,0.257600,0.327838,0.000000,0.000000,標準,0.00,11,4510,12,14,0,0,0
20250202,10,06,,03,1,◎,0.041900,1.000000,12.696000,0.038700,標準,303.00,30,6300,3,4,570,220,1
20250202,10,07,,17,1,◎,0.051800,0.190079,5.761000,0.043200,混戦,111.20,12,5520,10,4,0,0,0
20250202,10,08,,06,1,◎,0.091600,0.299238,46.159000,0.089800,接戦,504.00,40,6810,1,1,0,0,0
20250202,10,09,?,04,1,◎,0.091100,0.344056,55.320000,0.089600,接戦,607.00,90,2750,14,10,0,0,0
20250202,10,10,�,12,1,◎,0.395700,0.293902,5.184000,0.345800,標準,13.10,0,4700,12,18,0,0,0
20250202,10,11,E,09,1,◎,0.135600,0.353423,0.271000,0.000000,混戦,2.00,20,5410,9,11,0,0,0
20250202,10,12,,11,1,◎,0.218300,0.473613,8.799000,0.198400,標準,40.30,45,5070,9,9,0,0,0
20250208,05,01,,14,1,◎,0.140400,0.159462,0.000000,0.000000,混戦,0.00,4,8280,2,1,0,0,0
20250208,05,02,,12,1,◎,0.176500,0.304913,0.000000,0.000000,接戦,0.00,16,2280,15,13,0,0,0
20250208,05,03,,04,1,◎,0.213200,0.252081,0.000000,0.000000,接戦,0.00,22,3330,14,11,0,0,0
20250208,05,04,,09,1,◎,0.176500,0.330361,0.000000,0.000000,接戦,0.00,8,4940,9,10,0,0,0
20250208,05,05,,14,1,◎,0.115000,0.239781,0.000000,0.000000,接戦,0.00,20,4310,10,15,0,0,0
20250208,05,06,,03,1,◎,0.040100,0.261393,0.809000,0.000000,混戦,20.20,2,6290,4,3,0,0,0
20250208,05,07,,02,1,◎,0.107200,0.216755,0.000000,0.000000,混戦,0.00,9,2520,14,14,0,0,0
20250208,05,08,,11,1,◎,0.102200,0.349711,0.000000,0.000000,混戦,0.00,0,6420,3,4,0,0,0
20250208,05,09,E,09,1,◎,0.126600,0.165003,0.000000,0.000000,接戦,0.00,1,7280,2,2,0,0,0
20250208,05,10,0,04,1,◎,0.318200,0.325976,32.134000,0.311300,接戦,101.00,50,3780,10,11,5090,1630,1
20250208,05,11,0,06,1,◎,0.275700,0.599741,2.481000,0.185200,標準,9.00,5,6440,3,2,0,0,0
20250208,05,12,,04,1,◎,0.190800,0.430976,0.305000,0.000000,接戦,1.60,16,5440,8,10,0,0,0
20250208,08,01,,05,1,◎,0.314500,0.245978,0.000000,0.000000,標準,0.00,0,0,0,0,0,0,0
20250208,08,02,,05,1,◎,0.189500,0.283453,0.000000,0.000000,標準,0.00,0,0,0,0,0,0,0
20250208,08,03,,10,1,◎,0.138100,0.155865,0.000000,0.000000,混戦,0.00,0,0,0,0,0,0,0
20250208,08,04,,16,1,◎,0.106400,0.139384,0.000000,0.000000,混戦,0.00,0,0,0,0,0,0,0
20250208,08,05,,10,1,◎,0.209600,0.169079,0.000000,0.000000,接戦,0.00,0,0,0,0,0,0,0
20250208,08,06,,08,1,◎,0.173700,0.195859,0.000000,0.000000,接戦,0.00,0,0,0,0,0,0,0
20250208,08,07,,03,1,◎,0.208100,0.185977,0.000000,0.000000,接戦,0.00,0,0,0,0,0,0,0
20250208,08,08,,04,1,◎,0.342300,0.447959,0.000000,0.000000,標準,0.00,0,0,0,0,0,0,0
20250208,08,09,0,01,1,◎,0.379800,0.269868,0.000000,0.000000,接戦,0.00,0,0,0,0,0,0,0
20250208,08,10,0,07,1,◎,0.135900,0.218119,0.000000,0.000000,混戦,0.00,0,0,0,0,0,0,0
20250208,08,11,?,06,1,◎,0.245300,0.252273,0.000000,0.000000,接戦,0.00,0,0,0,0,0,0,0
20250208,08,12,,13,1,◎,0.139600,0.145658,0.000000,0.000000,混戦,0.00,0,0,0,0,0,0,0
20250208,10,01,,16,1,◎,0.131300,0.441159,0.657000,0.000000,接戦,5.00,20,8550,1,5,370,190,1
20250208,10,02,,01,1,◎,0.203400,0.372109,20.547000,0.195500,標準,101.00,11,4840,9,11,0,0,0
20250208,10,03,,03,1,◎,0.136300,0.505895,0.545000,0.000000,接戦,4.00,30,5300,7,7,0,0,0
20250208,10,04,,07,1,◎,0.465300,0.716491,329.475000,0.464500,高信頼,708.10,3,0,0,8,0,0,0
20250208,10,05,,01,1,◎,0.227800,0.337431,2.301000,0.142900,接戦,10.10,2,0,0,2,0,0,0
20250208,10,06,,13,1,◎,0.111100,0.292266,0.000000,0.000000,接戦,0.00,6,2420,17,16,0,0,0
20250208,10,07,,13,1,◎,0.074300,0.373804,5.262000,0.061100,混戦,70.80,7,3660,11,11,0,0,0
20250208,10,08,,15,1,◎,0.164500,0.321660,21.621000,0.158100,接戦,131.40,14,3780,13,14,0,0,0
20250208,10,09,e,01,1,◎,0.075500,0.463708,4.565000,0.059900,接戦,60.50,45,4190,9,4,0,0,0
20250208,10,10,E,11,1,◎,0.078900,0.236473,31.815000,0.076700,接戦,403.00,20,4440,9,5,2150,720,1
20250208,10,11,0,01,1,◎,0.108200,0.313715,14.226000,0.101400,接戦,131.50,14,4450,11,11,0,0,0
20250208,10,12,,04,1,◎,0.118600,0.789048,0.000000,0.000000,標準,0.00,4,7260,3,2,0,210,0
20250209,05,01,,12,1,◎,0.315800,0.317034,0.000000,0.000000,標準,0.00,3,7100,4,2,0,130,0
20250209,05,02,,16,1,◎,0.037500,0.286186,4.544000,0.029500,混戦,121.10,11,5080,10,9,0,0,0
20250209,05,03,,06,1,◎,0.097200,0.511241,0.000000,0.000000,混戦,0.00,5,6220,5,11,0,0,0
20250209,05,04,,06,1,◎,0.075400,0.263469,0.000000,0.000000,混戦,0.00,0,4150,13,12,1690,380,1
20250209,05,05,,07,1,◎,0.097000,0.213163,0.000000,0.000000,混戦,0.00,2,5270,6,13,0,0,0
20250209,05,06,,13,1,◎,0.121300,0.274895,0.000000,0.000000,接戦,0.00,14,3590,13,10,0,0,0
20250209,05,07,,06,1,◎,0.453300,0.450199,0.499000,0.000000,標準,1.10,9,3840,9,8,0,1120,0
20250209,05,08,,12,1,◎,0.123500,0.500473,0.000000,0.000000,接戦,0.00,2,4140,13,13,0,0,0
20250209,05,09,E,08,1,◎,0.132700,0.316742,5.350000,0.110700,接戦,40.30,3,2570,11,3,0,0,0
20250209,05,10,�,12,1,◎,0.144700,0.192038,0.000000,0.000000,混戦,0.90,8,4230,10,11,0,0,0
20250209,05,11,?,01,1,◎,0.178100,0.385178,0.000000,0.000000,接戦,0.00,9,6380,5,8,0,0,0
20250209,05,12,,09,1,◎,0.083000,0.229896,25.245000,0.080000,接戦,304.00,57,4520,12,12,0,0,0
20250209,08,01,,02,1,◎,0.146500,0.661542,0.000000,0.000000,標準,0.00,0,1640,12,12,0,0,0
20250209,08,02,,07,1,◎,0.119100,0.522652,12.025000,0.110300,標準,101.00,6,6250,4,4,0,0,0
20250209,08,03,,16,1,◎,0.123500,0.678118,0.000000,0.000000,標準,0.00,0,4120,9,11,0,0,0
20250209,08,04,,03,1,◎,0.188700,0.354151,1.699000,0.087300,接戦,9.00,91,3750,10,9,0,0,0
20250209,08,05,,07,1,◎,0.105700,0.154622,0.000000,0.000000,混戦,0.00,0,6630,1,11,0,0,0
20250209,08,06,,03,1,◎,0.178700,0.404395,19.852000,0.171200,標準,111.10,2,3150,12,11,0,0,0
20250209,08,07,,10,1,◎,0.144300,0.369449,8.744000,0.129900,接戦,60.60,5,5460,6,4,0,0,0
20250209,08,08,,13,1,◎,0.117000,0.361677,0.000000,0.000000,混戦,0.00,3,3410,13,9,0,220,0
20250209,08,09,h,03,1,◎,0.312300,0.416872,0.000000,0.000000,標準,0.00,8,2010,14,14,0,0,0
20250209,08,10,E,04,1,◎,0.099100,0.227115,0.000000,0.000000,混戦,0.00,1,5900,6,6,0,0,0
20250209,08,11,0,01,1,◎,0.146800,0.510118,0.000000,0.000000,混戦,0.00,1,2440,10,3,0,0,0
20250209,08,12,,12,1,◎,0.115300,0.294603,0.000000,0.000000,接戦,0.00,0,6580,3,5,0,0,0
20250209,10,01,,03,1,◎,0.151600,0.430769,18.354000,0.144500,標準,121.10,11,4750,10,5,0,0,0
20250209,10,02,,03,1,◎,0.061800,0.531712,5.621000,0.051300,接戦,91.00,7,3820,13,15,0,0,0
20250209,10,03,,09,1,◎,0.154000,0.158270,0.000000,0.000000,混戦,0.00,9,2320,12,13,0,470,0
20250209,10,04,,07,1,◎,0.152600,0.199065,0.458000,0.000000,混戦,3.00,40,0,0,1,0,0,0
20250209,10,05,,02,1,◎,0.051600,0.264502,3.634000,0.037900,混戦,70.50,6,5870,3,2,0,0,0
20250209,10,06,,03,1,◎,0.115300,0.393296,0.000000,0.000000,接戦,0.00,4,6430,3,6,0,0,0
20250209,10,07,,09,1,◎,0.000000,0.000000,0.000000,0.000000,接戦,101.00,10,4600,8,9,0,550,0
20250209,10,08,,13,1,◎,0.215300,0.380735,2.174000,0.129000,標準,10.10,1,4970,10,9,0,0,0
20250209,10,09,0,10,1,◎,0.164100,0.287379,0.000000,0.000000,標準,0.00,0,6770,3,1,0,0,0
20250209,10,10,�,04,1,◎,0.058900,0.575897,4.166000,0.045400,接戦,70.70,8,5000,9,11,0,0,0
20250209,10,11,�,11,1,◎,0.190600,0.377812,1.716000,0.089500,接戦,9.00,91,4640,7,8,0,0,0
20250209,10,12,,02,1,◎,0.162900,0.304706,0.000000,0.000000,接戦,0.00,0,0,0,9,0,0,0
20250210,08,01,,05,1,◎,0.214500,0.422904,194.358000,0.213700,標準,906.00,60,3780,8,7,0,0,0
20250210,08,02,,07,1,◎,0.048800,1.000000,3.940000,0.036800,標準,80.80,10,1320,11,11,0,0,0
20250210,08,03,,11,1,◎,0.445000,0.183971,0.489000,0.000000,混戦,1.10,11,1660,12,12,0,0,0
20250210,08,04,,03,1,◎,0.069500,0.524683,1.050000,0.003500,接戦,15.10,41,4180,12,8,0,0,0
20250210,08,05,,12,1,◎,0.067800,0.279562,0.000000,0.000000,混戦,0.00,2,6030,6,8,0,0,0
20250210,08,06,,08,1,◎,0.134200,0.283952,0.000000,0.000000,接戦,0.00,0,7030,3,1,610,130,1
20250210,08,07,,03,1,◎,0.056400,0.265275,17.674000,0.053400,混戦,313.10,47,3370,13,9,0,0,0
20250210,08,08,,07,1,◎,0.176900,0.547640,0.000000,0.000000,接戦,0.00,8,6150,3,1,0,0,0
20250210,08,09,0,08,1,◎,0.234300,0.659201,0.000000,0.000000,標準,0.00,3,2980,11,12,0,0,0
20250210,08,10,0,07,1,◎,0.179900,0.673132,0.000000,0.000000,標準,0.00,0,4430,8,6,0,0,0
20250210,08,11,?,07,1,◎,0.106200,0.578793,9.647000,0.096300,標準,90.80,12,4330,11,14,0,0,0
20250210,08,12,,16,1,◎,0.176500,0.347495,0.000000,0.000000,接戦,0.00,2,4750,9,13,590,230,1
20250215,05,01,,02,1,◎,0.232200,0.191878,0.000000,0.000000,接戦,0.00,7,8140,1,1,0,140,0
20250215,05,02,,07,1,◎,0.109300,0.153975,0.000000,0.000000,混戦,0.00,16,4250,9,16,0,0,0
20250215,05,03,,05,1,◎,0.092600,0.330978,0.000000,0.000000,混戦,0.00,16,4260,11,8,0,0,0
20250215,05,04,,01,1,◎,0.242300,0.402942,9.790000,0.223100,標準,40.40,4,5750,5,9,0,0,0
20250215,05,05,,04,1,◎,0.176500,0.316045,0.000000,0.000000,接戦,0.00,14,3670,12,10,0,0,0
20250215,05,06,,03,1,◎,0.101300,0.238024,0.000000,0.000000,混戦,0.10,51,5140,9,10,0,0,0
20250215,05,07,,08,1,◎,0.178200,0.275592,0.000000,0.000000,接戦,0.00,11,7440,1,4,0,0,0
20250215,05,08,,13,1,◎,0.145100,0.189674,0.000000,0.000000,混戦,0.30,3,1950,16,16,0,0,0
20250215,05,09,?,10,1,◎,0.106600,0.423193,4.297000,0.083900,接戦,40.30,2,5010,6,4,0,0,0
20250215,05,10,0,12,1,◎,0.393400,0.425523,0.000000,0.000000,標準,1.00,10,6370,2,3,0,160,0
20250215,05,11,b,14,1,◎,0.160000,0.398280,65.150000,0.157900,標準,407.20,33,4130,12,14,0,0,0
20250215,05,12,,04,1,◎,0.075400,0.276771,0.000000,0.000000,混戦,0.00,0,7090,1,11,0,0,0
20250215,08,01,,16,1,◎,0.115300,0.196025,0.000000,0.000000,混戦,1.00,11,5750,5,2,0,0,0
20250215,08,02,,10,1,◎,0.132600,0.320840,9.388000,0.120200,接戦,70.80,10,6580,4,4,0,0,0
20250215,08,03,,07,1,◎,0.117700,0.248129,0.000000,0.000000,接戦,0.00,12,3230,12,9,0,0,0
20250215,08,04,,11,1,◎,0.102100,0.348072,61.536000,0.100600,接戦,603.00,40,6990,3,2,0,210,0
20250215,08,05,,09,1,◎,0.164100,0.227027,0.000000,0.000000,接戦,0.00,1,3850,13,10,0,0,0
20250215,08,06,,07,1,◎,0.069500,0.403679,9.124000,0.062300,接戦,131.30,12,3800,12,12,0,0,0
20250215,08,07,,11,1,◎,0.176500,0.327920,0.000000,0.000000,接戦,0.00,0,5880,6,1,0,0,0
20250215,08,08,,07,1,◎,0.185900,0.511241,1.115000,0.023000,混戦,6.00,50,6620,2,2,0,0,0
20250215,08,09,0,03,1,◎,0.282800,0.307064,0.000000,0.000000,接戦,0.00,0,6120,3,3,230,150,1
20250215,08,10,f,08,1,◎,0.100800,0.604486,8.145000,0.089500,接戦,80.80,7,3390,9,8,0,0,0
20250215,08,11,L,15,1,◎,0.323800,0.633839,0.421000,0.000000,標準,1.30,13,5640,5,9,0,0,0
20250215,08,12,,11,1,◎,0.117200,0.196112,1.301000,0.029800,混戦,11.10,10,4560,8,12,0,0,0
20250215,10,01,,12,1,◎,0.143100,0.275350,0.715000,0.000000,混戦,5.00,60,3820,10,13,0,0,0
20250215,10,02,,06,1,◎,0.094700,0.291928,0.000000,0.000000,接戦,0.00,5,5900,6,6,0,0,0
20250215,10,03,,11,1,◎,0.086600,0.290187,0.000000,0.000000,混戦,0.00,1,6650,5,8,0,0,0
20250215,10,04,,07,1,◎,0.165200,0.339846,1.156000,0.026100,混戦,7.00,70,0,0,7,0,0,0
20250215,10,05,,11,1,◎,0.110400,0.218796,1.226000,0.022300,接戦,11.10,10,4100,11,6,0,0,0
20250215,10,06,,16,1,◎,0.086800,0.357800,0.000000,0.000000,混戦,0.00,0,3320,15,10,0,0,0
20250215,10,07,,11,1,◎,0.106100,0.734964,11.672000,0.097900,標準,110.00,3,5550,3,3,310,170,1
20250215,10,08,�,05,1,◎,0.224300,0.302202,1.121000,0.030300,接戦,5.00,40,0,0,5,0,280,0
20250215,10,09,E,09,1,◎,0.000000,0.000000,0.000000,0.000000,接戦,0.00,60,5900,3,1,0,0,0
20250215,10,10,?,13,1,◎,0.072600,0.438460,14.802000,0.068000,接戦,204.00,55,3940,11,5,0,0,0
20250215,10,11,0,16,1,◎,0.108700,0.276228,0.000000,0.000000,接戦,0.00,9,6650,4,1,0,0,0
20250215,10,12,,02,1,◎,0.286200,0.325293,1.431000,0.107800,接戦,5.00,50,4320,9,12,0,440,0
20250216,05,01,,05,1,◎,0.215500,0.290180,1.724000,0.103400,接戦,8.00,70,4470,10,12,0,0,0
20250216,05,02,,05,1,◎,0.082500,0.243409,11.671000,0.076000,接戦,141.50,10,6260,6,4,0,0,0
20250216,05,03,,06,1,◎,0.092600,0.344642,0.000000,0.000000,混戦,0.00,1,6250,2,1,0,0,0
20250216,05,04,,03,1,◎,0.122000,0.148502,0.000000,0.000000,混戦,0.00,4,4620,8,5,0,0,0
20250216,05,05,,01,1,◎,0.178100,0.354519,0.000000,0.000000,接戦,0.10,1,4290,11,15,0,0,0
20250216,05,06,,09,1,◎,0.091000,0.297138,2.757000,0.060000,接戦,30.30,3,3220,14,13,0,0,0
20250216,05,07,,01,1,◎,0.330500,0.304294,0.000000,0.000000,標準,0.00,7,3650,13,13,0,0,0
20250216,05,08,,02,1,◎,0.204000,0.215579,0.000000,0.000000,接戦,0.00,9,2690,13,7,0,0,0
20250216,05,09,0,06,1,◎,0.401000,0.150430,5.254000,0.351500,接戦,13.10,30,6860,2,7,0,0,0
20250216,05,10,?,15,1,◎,0.294900,0.461495,0.000000,0.000000,標準,0.00,6,5540,6,11,0,0,0
20250216,05,11,?,03,1,◎,0.216100,0.730139,0.000000,0.000000,標準,0.30,2,5620,5,5,0,0,0
20250216,05,12,,04,1,◎,0.122300,0.208143,62.964000,0.120600,接戦,515.00,50,5110,7,8,0,0,0
20250216,08,01,,05,1,◎,0.115400,0.253791,2.330000,0.069300,接戦,20.20,2,8430,1,1,0,110,0
20250216,08,02,,03,1,◎,0.065800,0.345274,5.326000,0.054100,混戦,80.90,6,3060,10,9,0,0,0
20250216,08,03,,13,1,◎,0.075400,0.282317,0.000000,0.000000,混戦,0.00,7,4300,10,9,0,0,0
20250216,08,04,,07,1,◎,0.162900,0.402986,0.000000,0.000000,接戦,0.00,5,5320,5,1,0,0,0
20250216,08,05,,09,1,◎,0.068400,0.425325,48.370000,0.067100,接戦,707.20,68,2320,14,7,0,0,0
20250216,08,06,,12,1,◎,0.144900,0.473705,0.000000,0.000000,接戦,0.00,2,6250,5,10,0,240,0
20250216,08,07,,06,1,◎,0.235600,0.511241,1.649000,0.108200,混戦,7.00,70,4900,9,7,0,740,0
20250216,08,08,,09,1,◎,0.172600,0.337888,0.000000,0.000000,接戦,0.00,0,5370,7,11,0,0,0
20250216,08,09,?,06,1,◎,0.218500,0.441032,0.874000,0.000000,接戦,4.00,40,4560,7,2,0,0,0
20250216,08,10,E,12,1,◎,0.063900,0.130262,4.517000,0.050500,混戦,70.70,7,5790,2,1,0,110,0
20250216,08,11,?,07,1,◎,0.102400,0.349911,1.137000,0.013600,混戦,11.10,21,2740,10,11,0,0,0
20250216,08,12,,04,1,◎,0.076500,0.238332,1.232000,0.015400,接戦,16.10,60,6320,5,15,0,0,0
20250216,10,01,,08,1,◎,0.049700,0.604486,6.533000,0.042400,接戦,131.50,16,4950,9,12,0,0,0
20250216,10,02,,05,1,◎,0.149700,0.235492,0.000000,0.000000,接戦,0.00,17,3130,15,11,0,0,0
20250216,10,03,,14,1,◎,0.144900,0.449553,0.000000,0.000000,接戦,0.00,1,4900,8,12,820,290,1
20250216,10,04,,07,1,◎,0.093900,0.253103,6.641000,0.080900,接戦,70.70,6,0,0,7,0,0,0
20250216,10,05,,10,1,◎,0.091600,0.169661,3.711000,0.068600,接戦,40.50,8,4500,10,9,0,0,0
20250216,10,06,,03,1,◎,0.130000,0.339390,1.313000,0.034400,混戦,10.10,1,5630,7,4,0,0,0
20250216,10,07,,10,1,◎,0.096200,0.289950,9.721000,0.087100,接戦,101.10,2,7410,1,7,0,180,0
20250216,10,08,,08,1,◎,0.042400,1.000000,1.719000,0.018200,標準,40.50,4,7290,1,1,160,110,1
20250216,10,09,?,02,1,◎,0.220400,0.458615,2.204000,0.133800,標準,10.00,90,6430,5,7,0,0,0
