date,track_code,race_num,grade_code,tentative,top_horse_num,top_rank,top_has_mark,p_win,p_raw_blended,ev,odds,y_top_is_winner,tan_payout_if_bet
20250208,10,03,,0,03,1,1,0.136300,0.505895,0.545000,4.00,0,0
20250208,10,04,,0,07,1,1,0.465300,0.716491,329.475000,708.10,0,0
20250208,10,05,,0,01,1,1,0.227800,0.337431,2.301000,10.10,0,0
20250208,10,06,,0,13,1,1,0.111100,0.292266,0.000000,0.00,0,0
20250208,10,07,,0,13,1,1,0.074300,0.373804,5.262000,70.80,0,0
20250208,10,08,,0,15,1,1,0.164500,0.321660,21.621000,131.40,0,0
20250208,10,09,e,0,01,1,1,0.075500,0.463708,4.565000,60.50,0,0
20250208,10,10,E,0,11,1,1,0.078900,0.236473,31.815000,403.00,1,2150
20250208,10,11,0,0,01,1,1,0.108200,0.313715,14.226000,131.50,0,0
20250208,10,12,,0,04,1,1,0.118600,0.789048,0.000000,0.00,0,0
20250209,05,01,,0,12,1,1,0.315800,0.317034,0.000000,0.00,0,0
20250209,05,02,,0,16,1,1,0.037500,0.286186,4.544000,121.10,0,0
20250209,05,03,,0,06,1,1,0.097200,0.511241,0.000000,0.00,0,0
20250209,05,04,,0,06,1,1,0.075400,0.263469,0.000000,0.00,1,1690
20250209,05,05,,0,07,1,1,0.097000,0.213163,0.000000,0.00,0,0
20250209,05,06,,0,13,1,1,0.121300,0.274895,0.000000,0.00,0,0
20250209,05,07,,0,06,1,1,0.453300,0.450199,0.499000,1.10,0,0
20250209,05,08,,0,12,1,1,0.123500,0.500473,0.000000,0.00,0,0
20250209,05,09,E,0,08,1,1,0.132700,0.316742,5.350000,40.30,0,0
20250209,05,10,�,0,12,1,1,0.144700,0.192038,0.000000,0.90,0,0
20250209,05,11,?,0,01,1,1,0.178100,0.385178,0.000000,0.00,0,0
20250209,05,12,,0,09,1,1,0.083000,0.229896,25.245000,304.00,0,0
20250209,08,01,,0,02,1,1,0.146500,0.661542,0.000000,0.00,0,0
20250209,08,02,,0,07,1,1,0.119100,0.522652,12.025000,101.00,0,0
20250209,08,03,,0,16,1,1,0.123500,0.678118,0.000000,0.00,0,0
20250209,08,04,,0,03,1,1,0.188700,0.354151,1.699000,9.00,0,0
20250209,08,05,,0,07,1,1,0.105700,0.154622,0.000000,0.00,0,0
20250209,08,06,,0,03,1,1,0.178700,0.404395,19.852000,111.10,0,0
20250209,08,07,,0,10,1,1,0.144300,0.369449,8.744000,60.60,0,0
20250209,08,08,,0,13,1,1,0.117000,0.361677,0.000000,0.00,0,0
20250209,08,09,h,0,03,1,1,0.312300,0.416872,0.000000,0.00,0,0
20250209,08,10,E,0,04,1,1,0.099100,0.227115,0.000000,0.00,0,0
20250209,08,11,0,0,01,1,1,0.146800,0.510118,0.000000,0.00,0,0
20250209,08,12,,0,12,1,1,0.115300,0.294603,0.000000,0.00,0,0
20250209,10,01,,0,03,1,1,0.151600,0.430769,18.354000,121.10,0,0
20250209,10,02,,0,03,1,1,0.061800,0.531712,5.621000,91.00,0,0
20250209,10,03,,0,09,1,1,0.154000,0.158270,0.000000,0.00,0,0
20250209,10,04,,0,07,1,1,0.152600,0.199065,0.458000,3.00,0,0
20250209,10,05,,0,02,1,1,0.051600,0.264502,3.634000,70.50,0,0
20250209,10,06,,0,03,1,1,0.115300,0.393296,0.000000,0.00,0,0
20250209,10,07,,0,09,1,1,0.000000,0.000000,0.000000,101.00,0,0
20250209,10,08,,0,13,1,1,0.215300,0.380735,2.174000,10.10,0,0
20250209,10,09,0,0,10,1,1,0.164100,0.287379,0.000000,0.00,0,0
20250209,10,10,�,0,04,1,1,0.058900,0.575897,4.166000,70.70,0,0
20250209,10,11,�,0,11,1,1,0.190600,0.377812,1.716000,9.00,0,0
20250209,10,12,,0,02,1,1,0.162900,0.304706,0.000000,0.00,0,0
20250210,08,01,,0,05,1,1,0.214500,0.422904,194.358000,906.00,0,0
20250210,08,02,,0,07,1,1,0.048800,1.000000,3.940000,80.80,0,0
20250210,08,03,,0,11,1,1,0.445000,0.183971,0.489000,1.10,0,0
20250210,08,04,,0,03,1,1,0.069500,0.524683,1.050000,15.10,0,0
20250210,08,05,,0,12,1,1,0.067800,0.279562,0.000000,0.00,0,0
20250210,08,06,,0,08,1,1,0.134200,0.283952,0.000000,0.00,1,610
20250210,08,07,,0,03,1,1,0.056400,0.265275,17.674000,313.10,0,0
20250210,08,08,,0,07,1,1,0.176900,0.547640,0.000000,0.00,0,0
20250210,08,09,0,0,08,1,1,0.234300,0.659201,0.000000,0.00,0,0
20250210,08,10,0,0,07,1,1,0.179900,0.673132,0.000000,0.00,0,0
20250210,08,11,?,0,07,1,1,0.106200,0.578793,9.647000,90.80,0,0
20250210,08,12,,0,16,1,1,0.176500,0.347495,0.000000,0.00,1,590
20250215,05,01,,0,02,1,1,0.232200,0.191878,0.000000,0.00,0,0
20250215,05,02,,0,07,1,1,0.109300,0.153975,0.000000,0.00,0,0
20250215,05,03,,0,05,1,1,0.092600,0.330978,0.000000,0.00,0,0
20250215,05,04,,0,01,1,1,0.242300,0.402942,9.790000,40.40,0,0
20250215,05,05,,0,04,1,1,0.176500,0.316045,0.000000,0.00,0,0
20250215,05,06,,0,03,1,1,0.101300,0.238024,0.000000,0.10,0,0
20250215,05,07,,0,08,1,1,0.178200,0.275592,0.000000,0.00,0,0
20250215,05,08,,0,13,1,1,0.145100,0.189674,0.000000,0.30,0,0
20250215,05,09,?,0,10,1,1,0.106600,0.423193,4.297000,40.30,0,0
20250215,05,10,0,0,12,1,1,0.393400,0.425523,0.000000,1.00,0,0
20250215,05,11,b,0,14,1,1,0.160000,0.398280,65.150000,407.20,0,0
20250215,05,12,,0,04,1,1,0.075400,0.276771,0.000000,0.00,0,0
20250215,08,01,,0,16,1,1,0.115300,0.196025,0.000000,1.00,0,0
20250215,08,02,,0,10,1,1,0.132600,0.320840,9.388000,70.80,0,0
20250215,08,03,,0,07,1,1,0.117700,0.248129,0.000000,0.00,0,0
20250215,08,04,,0,11,1,1,0.102100,0.348072,61.536000,603.00,0,0
20250215,08,05,,0,09,1,1,0.164100,0.227027,0.000000,0.00,0,0
20250215,08,06,,0,07,1,1,0.069500,0.403679,9.124000,131.30,0,0
20250215,08,07,,0,11,1,1,0.176500,0.327920,0.000000,0.00,0,0
20250215,08,08,,0,07,1,1,0.185900,0.511241,1.115000,6.00,0,0
20250215,08,09,0,0,03,1,1,0.282800,0.307064,0.000000,0.00,1,230
20250215,08,10,f,0,08,1,1,0.100800,0.604486,8.145000,80.80,0,0
20250215,08,11,L,0,15,1,1,0.323800,0.633839,0.421000,1.30,0,0
20250215,08,12,,0,11,1,1,0.117200,0.196112,1.301000,11.10,0,0
20250215,10,01,,0,12,1,1,0.143100,0.275350,0.715000,5.00,0,0
20250215,10,02,,0,06,1,1,0.094700,0.291928,0.000000,0.00,0,0
20250215,10,03,,0,11,1,1,0.086600,0.290187,0.000000,0.00,0,0
20250215,10,04,,0,07,1,1,0.165200,0.339846,1.156000,7.00,0,0
20250215,10,05,,0,11,1,1,0.110400,0.218796,1.226000,11.10,0,0
20250215,10,06,,0,16,1,1,0.086800,0.357800,0.000000,0.00,0,0
20250215,10,07,,0,11,1,1,0.106100,0.734964,11.672000,110.00,1,310
20250215,10,08,�,0,05,1,1,0.224300,0.302202,1.121000,5.00,0,0
20250215,10,09,E,0,09,1,1,0.000000,0.000000,0.000000,0.00,0,0
20250215,10,10,?,0,13,1,1,0.072600,0.438460,14.802000,204.00,0,0
20250215,10,11,0,0,16,1,1,0.108700,0.276228,0.000000,0.00,0,0
20250215,10,12,,0,02,1,1,0.286200,0.325293,1.431000,5.00,0,0
20250216,05,01,,0,05,1,1,0.215500,0.290180,1.724000,8.00,0,0
20250216,05,02,,0,05,1,1,0.082500,0.243409,11.671000,141.50,0,0
20250216,05,03,,0,06,1,1,0.092600,0.344642,0.000000,0.00,0,0
20250216,05,04,,0,03,1,1,0.122000,0.148502,0.000000,0.00,0,0
20250216,05,05,,0,01,1,1,0.178100,0.354519,0.000000,0.10,0,0
20250216,05,06,,0,09,1,1,0.091000,0.297138,2.757000,30.30,0,0
20250216,05,07,,0,01,1,1,0.330500,0.304294,0.000000,0.00,0,0
20250216,05,08,,0,02,1,1,0.204000,0.215579,0.000000,0.00,0,0
20250216,05,09,0,0,06,1,1,0.401000,0.150430,5.254000,13.10,0,0
20250216,05,10,?,0,15,1,1,0.294900,0.461495,0.000000,0.00,0,0
20250216,05,11,?,0,03,1,1,0.216100,0.730139,0.000000,0.30,0,0
20250216,05,12,,0,04,1,1,0.122300,0.208143,62.964000,515.00,0,0
20250216,08,01,,0,05,1,1,0.115400,0.253791,2.330000,20.20,0,0
20250216,08,02,,0,03,1,1,0.065800,0.345274,5.326000,80.90,0,0
20250216,08,03,,0,13,1,1,0.075400,0.282317,0.000000,0.00,0,0
20250216,08,04,,0,07,1,1,0.162900,0.402986,0.000000,0.00,0,0
20250216,08,05,,0,09,1,1,0.068400,0.425325,48.370000,707.20,0,0
20250216,08,06,,0,12,1,1,0.144900,0.473705,0.000000,0.00,0,0
20250216,08,07,,0,06,1,1,0.235600,0.511241,1.649000,7.00,0,0
20250216,08,08,,0,09,1,1,0.172600,0.337888,0.000000,0.00,0,0
20250216,08,09,?,0,06,1,1,0.218500,0.441032,0.874000,4.00,0,0
20250216,08,10,E,0,12,1,1,0.063900,0.130262,4.517000,70.70,0,0
20250216,08,11,?,0,07,1,1,0.102400,0.349911,1.137000,11.10,0,0
20250216,08,12,,0,04,1,1,0.076500,0.238332,1.232000,16.10,0,0
20250216,10,01,,0,08,1,1,0.049700,0.604486,6.533000,131.50,0,0
20250216,10,02,,0,05,1,1,0.149700,0.235492,0.000000,0.00,0,0
20250216,10,03,,0,14,1,1,0.144900,0.449553,0.000000,0.00,1,820
20250216,10,04,,0,07,1,1,0.093900,0.253103,6.641000,70.70,0,0
20250216,10,05,,0,10,1,1,0.091600,0.169661,3.711000,40.50,0,0
20250216,10,06,,0,03,1,1,0.130000,0.339390,1.313000,10.10,0,0
20250216,10,07,,0,10,1,1,0.096200,0.289950,9.721000,101.10,0,0
20250216,10,08,,0,08,1,1,0.042400,1.000000,1.719000,40.50,1,160
20250216,10,09,?,0,02,1,1,0.220400,0.458615,2.204000,10.00,0,0
20250216,10,10,?,0,02,1,1,0.206100,0.441845,0.000000,0.30,0,0
20250216,10,11,�,0,13,1,1,0.361200,0.337384,0.000000,0.50,1,500
20250216,10,12,,0,03,1,1,0.073300,0.194291,10.365000,141.40,0,0
20250222,05,01,,0,14,1,1,0.118300,0.144210,0.000000,0.00,0,0
20250222,05,02,,0,11,1,1,0.097200,0.511615,0.000000,0.00,0,0
20250222,05,03,,0,03,1,1,0.176500,0.308536,0.000000,0.00,0,0
20250222,05,04,,0,10,1,1,0.109300,0.161100,0.000000,0.00,0,0
20250222,05,05,,0,18,1,1,0.056800,0.427107,4.574000,80.60,0,0
20250222,05,06,,0,03,1,1,0.092600,0.338908,0.000000,0.00,0,0
20250222,05,07,,0,02,1,1,0.101300,0.242078,0.000000,1.00,1,390
20250222,05,08,,0,07,1,1,0.202800,0.532425,18.455000,91.00,0,0
20250222,05,09,E,0,09,1,1,0.160500,0.536451,0.000000,0.00,0,0
20250222,05,10,0,0,03,1,1,0.069400,0.250312,41.966000,605.00,0,0
20250222,05,11,0,0,06,1,1,0.160800,0.458728,21.098000,131.20,0,0
20250222,05,12,,0,09,1,1,0.081100,0.207765,32.772000,404.00,0,0
20250222,08,01,,0,10,1,1,0.069000,0.539149,20.921000,303.00,1,1210
20250222,08,02,,0,14,1,1,0.178800,0.420382,0.000000,0.30,1,310
20250222,08,03,,0,11,1,1,0.093900,0.675638,2.844000,30.30,0,0
20250222,08,04,,0,01,1,1,0.126500,0.388856,0.000000,0.00,0,0
20250222,08,05,,0,13,1,1,0.257200,0.257192,0.772000,3.00,0,0
20250222,08,06,,0,02,1,1,0.134700,0.338397,13.601000,101.00,0,0
20250222,08,07,,0,12,1,1,0.179600,0.300326,2.174000,12.10,0,0
20250222,08,08,,0,09,1,1,0.249500,0.314526,0.000000,0.00,1,530
20250222,08,09,E,0,05,1,1,0.115000,1.000000,0.000000,0.00,1,200
20250222,08,10,?,0,04,1,1,0.142900,0.152417,2.300000,16.10,0,0
20250222,08,11,1,0,07,1,1,0.180500,0.236571,1.985000,11.00,0,0
20250222,08,12,,0,09,1,1,0.156100,0.454698,3.168000,20.30,0,0
20250222,10,01,,0,12,1,1,0.137500,0.201565,1.389000,10.10,1,950
20250222,10,02,,0,11,1,1,0.083400,0.193366,6.744000,80.90,0,0
20250222,10,03,,0,04,1,1,0.109500,0.511241,0.000000,0.00,0,0
20250222,10,04,,0,09,1,1,0.167600,0.219520,0.000000,0.00,0,0
20250222,10,05,,0,03,1,1,0.313600,0.430276,1.882000,6.00,0,0
20250222,10,06,,0,13,1,1,0.233900,0.372464,0.702000,3.00,0,0
20250222,10,07,,0,18,1,1,0.087300,0.342377,0.000000,0.00,0,0
20250222,10,08,,0,14,1,1,0.112400,0.346835,10.128000,90.10,0,0
20250222,10,09,�,0,12,1,1,0.113400,0.170831,0.000000,0.00,0,0
20250222,10,10,q,0,02,1,1,0.156600,0.300857,1.253000,8.00,0,0
20250222,10,11,e,0,03,1,1,0.201800,0.398172,1.211000,6.00,1,1570
20250222,10,12,,0,02,1,1,0.073200,0.249794,1.478000,20.20,0,0
20250223,05,01,,0,13,1,1,0.119500,0.247338,0.000000,0.00,0,0
20250223,05,02,,0,11,1,1,0.095800,0.330653,15.477000,161.60,0,0
20250223,05,03,,0,08,1,1,0.382700,0.139225,1.148000,3.00,0,0
20250223,05,04,,0,10,1,1,0.204200,0.218887,0.000000,0.30,0,0
20250223,05,05,,0,02,1,1,0.192300,0.234985,1.538000,8.00,0,0
20250223,05,06,,0,02,1,1,0.407800,0.420452,0.000000,0.00,0,0
20250223,05,07,,0,05,1,1,0.130700,0.140002,0.654000,5.00,0,0
20250223,05,08,,0,01,1,1,0.108000,0.376579,0.864000,8.00,0,0
20250223,05,09,0,0,09,1,1,0.333200,0.444884,168.282000,505.00,1,180
20250223,05,10,E,0,06,1,1,0.203600,0.402631,41.124000,202.00,0,0
20250223,05,11,0,0,10,1,1,0.353200,0.329598,0.000000,0.40,0,0
20250223,05,12,?,0,08,1,1,0.206300,0.588045,0.000000,0.30,0,0
20250223,08,01,,0,03,1,1,0.192600,0.333053,0.000000,0.00,0,0
20250223,08,02,,0,08,1,1,0.042500,0.295688,4.714000,111.00,0,0
20250223,08,03,,0,05,1,1,0.097000,0.213584,0.000000,0.00,0,0
20250223,08,04,,0,10,1,1,0.205800,1.000000,0.412000,2.00,0,0
20250223,08,05,,0,12,1,1,0.102300,0.242244,0.000000,0.00,0,0
20250223,08,06,,0,01,1,1,0.181700,0.364980,1.836000,10.10,0,0
20250223,08,07,,0,03,1,1,0.133500,0.563027,6.741000,50.50,0,0
20250223,08,08,,0,11,1,1,0.083900,0.288864,6.782000,80.80,0,0
20250223,08,09,E,0,05,1,1,0.124100,0.269472,0.000000,0.00,0,0
20250223,08,10,L,0,06,1,1,0.165000,0.248175,0.000000,0.00,0,0
20250223,08,11,0,0,07,1,1,0.305500,0.296045,0.000000,0.00,0,0
20250223,08,12,,0,04,1,1,0.076700,1.000000,0.000000,0.00,0,0
20250223,10,01,,0,04,1,1,0.136800,0.305751,11.052000,80.80,1,430
20250223,10,02,,0,06,1,1,0.108900,0.192865,0.000000,0.00,0,0
20250223,10,03,,0,02,1,1,0.085000,0.286488,0.000000,0.00,0,0
20250223,10,04,,0,02,1,1,0.077800,0.407556,55.005000,707.00,0,0
20250223,10,05,,0,09,1,1,0.214200,0.481511,6.490000,30.30,0,0
20250223,10,06,,0,10,1,1,0.054600,0.349528,6.619000,121.20,0,0
20250223,10,07,,0,01,1,1,0.114800,0.311903,6.946000,60.50,0,0
20250223,10,08,,0,03,1,1,0.168800,0.373337,13.642000,80.80,1,230
20250223,10,09,0,0,12,1,1,0.058800,0.220924,23.742000,404.00,0,0
20250223,10,10,0,0,10,1,1,0.073700,0.248094,1.489000,20.20,0,0
20250223,10,11,?,0,09,1,1,0.119600,0.273310,36.226000,303.00,0,0
20250223,10,12,,0,10,1,1,0.118600,0.790137,0.000000,0.00,1,320
20250301,06,01,,0,08,1,1,0.063000,0.253935,5.109000,81.10,0,0
20250301,06,02,,0,12,1,1,0.187900,0.510752,0.000000,0.00,0,0
20250301,06,03,,0,16,1,1,0.185700,0.302755,18.754000,101.00,1,570
20250301,06,04,,0,01,1,1,0.103200,0.362849,10.427000,101.00,0,0
20250301,06,05,,0,02,1,1,0.049400,0.187138,8.476000,171.60,0,0
20250301,06,06,,0,09,1,1,0.059300,0.235944,5.985000,101.00,0,0
20250301,06,07,,0,01,1,1,0.183900,0.668900,1.472000,8.00,0,0
20250301,06,08,,0,07,1,1,0.200800,0.721833,0.000000,0.60,0,0
20250301,06,09,0,0,07,1,1,0.077300,0.425423,31.245000,404.10,0,0
20250301,06,10,E,0,14,1,1,0.097200,0.536451,0.000000,0.00,0,0
20250301,06,11,0,0,06,1,1,0.126000,0.267823,0.000000,0.00,0,0
20250301,06,12,,0,08,1,1,0.104100,0.365947,9.453000,90.80,0,0
20250301,09,01,,0,02,1,1,0.062400,0.373725,3.768000,60.40,0,0
20250301,09,02,,0,10,1,1,0.247500,0.675418,4.951000,20.00,0,0
20250301,09,03,,0,16,1,1,0.207500,0.416704,27.249000,131.30,0,0
20250301,09,04,,0,15,1,1,0.107900,0.175902,0.000000,0.00,0,0
20250301,09,05,,0,02,1,1,0.269200,0.223980,0.000000,0.00,0,0
20250301,09,06,,0,11,1,1,0.114600,0.257173,1.730000,15.10,0,0
20250301,09,07,,0,08,1,1,0.075400,0.286155,0.000000,0.00,0,0
20250301,09,08,,0,07,1,1,0.119300,0.218697,2.410000,20.20,0,0
20250301,09,09,L,0,01,1,1,0.176900,0.389909,0.000000,1.00,1,450
20250301,09,10,?,0,06,1,1,0.176100,0.554278,1.409000,8.00,0,0
20250301,09,11,L,0,15,1,1,0.090600,0.343152,5.516000,60.90,0,0
20250301,09,12,,0,12,1,1,0.061300,1.000000,0.000000,0.00,0,0
20250301,10,01,,0,15,1,1,0.063200,0.388620,4.471000,70.70,0,0
20250301,10,02,,0,17,1,1,0.170500,0.265094,0.000000,0.00,0,0
20250301,10,03,,0,07,1,1,0.192600,0.301007,0.000000,0.00,0,0
20250301,10,04,,0,12,1,1,0.161100,0.321489,1.450000,9.00,0,0
20250301,10,05,,0,11,1,1,0.126300,0.338314,12.744000,100.90,0,0
20250301,10,06,,0,01,1,1,0.050800,0.524001,2.054000,40.40,0,0
20250301,10,07,,0,05,1,1,0.109800,0.322255,3.328000,30.30,0,0
20250301,10,08,,0,01,1,1,0.098800,0.297065,0.997000,10.10,0,0
20250301,10,09,0,0,01,1,1,0.100400,0.413074,0.603000,6.00,0,0
20250301,10,10,?,0,08,1,1,0.155300,0.241334,0.000000,0.00,1,590
20250301,10,11,?,0,06,1,1,0.182400,0.611479,23.980000,131.50,0,0
20250301,10,12,,0,04,1,1,0.094200,0.231592,0.000000,1.00,0,0
20250302,06,01,,0,12,1,1,0.342400,0.526555,0.000000,0.00,0,0
20250302,06,02,,0,16,1,1,0.212900,0.371770,10.754000,50.50,0,0
20250302,06,03,,0,05,1,1,0.141000,0.782397,2.129000,15.10,0,0
20250302,06,04,,0,13,1,1,0.062800,0.415772,8.236000,131.20,0,0
20250302,06,05,,0,14,1,1,0.102900,0.176679,8.315000,80.80,0,0
20250302,06,06,,0,16,1,1,0.079900,0.169797,2.421000,30.30,0,0
20250302,06,07,,0,07,1,1,0.124200,0.703678,5.006000,40.30,0,0
20250302,06,08,,0,15,1,1,0.074100,0.607219,8.986000,121.20,0,0
20250302,06,09,�,0,02,1,1,0.077200,1.000000,7.789000,100.90,0,0
20250302,06,10,0,0,02,1,1,0.183300,0.182995,0.000000,0.00,0,0
20250302,06,11,f,0,16,1,1,0.085300,0.267502,5.146000,60.30,0,0
20250302,06,12,,0,16,1,1,0.595700,0.624071,0.774000,1.30,0,0
20250302,09,01,,0,03,1,1,0.153400,0.333725,13.960000,91.00,0,0
20250302,09,02,,0,16,1,1,0.097200,0.523319,0.000000,0.00,0,0
20250302,09,03,,0,10,1,1,0.084000,0.353896,5.938000,70.70,0,0
20250302,09,04,,0,08,1,1,0.176500,0.324887,0.000000,0.00,0,0
20250302,09,05,,0,14,1,1,0.056600,0.283275,0.854000,15.10,0,0
20250302,09,06,,0,08,1,1,0.092500,0.358827,10.282000,111.20,0,0
20250302,09,07,,0,09,1,1,0.097200,0.558668,0.000000,0.00,0,0
20250302,09,08,,0,03,1,1,0.109500,0.505624,0.000000,0.00,0,0
20250302,09,09,H,0,03,1,1,0.088900,0.225257,8.073000,90.80,0,0
20250302,09,10,0,0,08,1,1,0.159100,0.391562,3.214000,20.20,1,350
20250302,09,11,c,0,02,1,1,0.311800,0.346206,9.447000,30.30,1,3930
20250302,09,12,,0,04,1,1,0.358000,0.416797,0.000000,0.00,0,0
20250302,10,01,,0,02,1,1,0.093900,0.307316,5.680000,60.50,0,0
20250302,10,02,,0,06,1,1,0.162900,0.336757,0.000000,0.00,0,0
20250302,10,03,,0,13,1,1,0.109500,0.367191,0.000000,0.00,0,0
20250302,10,04,,0,08,1,1,0.121600,0.177920,1.350000,11.10,0,0
20250302,10,05,,0,08,1,1,0.051900,0.244093,3.688000,71.00,0,0
20250302,10,06,,0,15,1,1,0.082500,0.321559,67.496000,818.10,0,0
20250302,10,07,,0,11,1,1,0.439000,0.443813,0.000000,0.00,0,0
20250302,10,08,,0,11,1,1,0.089100,0.272197,0.535000,6.00,0,0
20250302,10,09,0,0,04,1,1,0.067800,0.268074,0.000000,0.00,0,0
20250302,10,10,0,0,03,1,1,0.049600,0.518707,2.496000,50.30,0,0
20250302,10,11,0,0,11,1,1,0.102500,0.271204,10.452000,102.00,0,0
20250302,10,12,,0,03,1,1,0.036500,1.000000,1.827000,50.00,0,0
20250308,06,01,,0,01,1,1,0.120800,0.271339,0.000000,0.00,0,0
20250308,06,02,,0,08,1,1,0.088600,0.333918,53.847000,608.00,0,0
20250308,06,03,,0,02,1,1,0.091400,0.327964,9.228000,101.00,1,170
20250308,06,04,,0,03,1,1,0.103000,0.414928,8.316000,80.70,0,0
20250308,06,05,,0,06,1,1,0.146900,0.275058,133.742000,910.20,0,0
20250308,06,06,,0,03,1,1,0.108400,0.270183,1.095000,10.10,0,0
20250308,06,07,,0,03,1,1,0.242300,0.374683,0.000000,0.60,0,0
20250308,06,08,,0,01,1,1,0.074000,0.298963,5.233000,70.70,1,670
20250308,06,09,?,0,04,1,1,0.077800,0.230365,3.929000,50.50,0,0
20250308,06,10,0,0,08,1,1,0.057400,0.166880,6.962000,121.20,0,0
20250308,06,11,@,0,09,1,1,0.228700,0.396706,27.700000,121.10,0,0
20250308,06,12,,0,04,1,1,0.155300,0.348229,1.553000,10.00,0,0
20250308,09,01,,0,05,1,1,0.095900,0.285395,4.881000,50.90,0,0
20250308,09,02,,0,04,1,1,0.078100,0.404168,6.307000,80.80,0,0
20250308,09,03,,0,05,1,1,0.177300,0.291489,0.000000,0.00,0,0
20250308,09,04,,0,04,1,1,0.048000,1.000000,5.813000,121.20,0,0
20250308,09,05,,0,11,1,1,0.079300,0.405030,4.814000,60.70,0,0
20250308,09,06,,0,07,1,1,0.132000,0.316031,12.003000,90.90,0,0
20250308,09,07,,0,03,1,1,0.099400,0.364670,4.015000,40.40,0,0
20250308,09,08,,0,15,1,1,0.139100,0.258357,0.223000,1.60,0,0
20250308,09,09,�,0,01,1,1,0.073300,0.554278,2.959000,40.40,1,690
20250308,09,10,E,0,13,1,1,0.165500,0.193311,0.000000,0.00,0,0
20250308,09,11,?,0,05,1,1,0.087300,0.361037,0.000000,0.00,0,0
20250308,09,12,,0,01,1,1,0.150500,0.383368,0.000000,0.00,0,0
20250309,06,01,,0,10,1,1,0.182800,0.168733,0.731000,4.00,0,0
20250309,06,02,,0,01,1,1,0.176500,0.314803,0.000000,0.00,0,0
20250309,06,03,,0,15,1,1,0.091600,0.257123,3.701000,40.40,0,0
20250309,06,04,,0,07,1,1,0.099300,0.602149,4.010000,40.40,0,0
20250309,06,05,,0,04,1,1,0.171900,0.256172,0.000000,0.40,0,0
20250309,06,06,,0,15,1,1,0.187900,0.481020,0.000000,0.00,0,0
20250309,06,07,,0,03,1,1,0.338700,0.376081,0.000000,0.10,0,0
20250309,06,08,,0,02,1,1,0.098000,0.208995,39.491000,403.00,0,0
20250309,06,09,E,0,12,1,1,0.207400,0.318746,2.095000,10.10,0,0
20250309,06,10,0,0,12,1,1,0.117300,0.189315,5.902000,50.30,0,0
20250309,06,11,?,0,06,1,1,0.099300,0.255624,5.034000,50.70,0,0
20250309,06,12,,0,09,1,1,0.170000,0.477305,15.422000,90.70,0,0
20250309,09,01,,0,03,1,1,0.082300,0.296404,6.648000,80.80,0,0
20250309,09,02,,0,10,1,1,0.115500,0.192740,0.000000,0.00,0,0
20250309,09,03,,0,12,1,1,0.108100,0.305685,32.740000,303.00,0,0
20250309,09,04,,0,16,1,1,0.075400,0.269826,0.000000,0.00,0,0
20250309,09,05,,0,08,1,1,0.083600,0.346718,0.000000,0.00,0,0
20250309,09,06,,0,10,1,1,0.259400,0.348282,1.037000,4.00,0,0
20250309,09,07,,0,09,1,1,0.089100,1.000000,8.098000,90.90,0,0
20250309,09,08,,0,07,1,1,0.462400,0.732855,51.371000,111.10,0,0
20250309,09,09,E,0,06,1,1,0.176900,0.552735,0.000000,0.00,0,0
20250309,09,10,?,0,11,1,1,0.097200,0.264881,0.000000,0.00,0,0
20250309,09,11,0,0,02,1,1,0.159500,0.186289,0.000000,0.00,0,0
20250309,09,12,,0,05,1,1,0.108600,0.224144,0.000000,0.00,0,0
20250315,06,01,,0,06,1,1,0.144800,0.147509,0.000000,0.00,0,0
20250315,06,02,,0,11,1,1,0.193600,0.339330,21.526000,111.20,0,0
20250315,06,03,,0,07,1,1,0.176500,0.309449,0.000000,0.00,0,0
20250315,06,04,,0,04,1,1,0.061900,0.270191,5.011000,80.90,0,0
20250315,06,05,,0,08,1,1,0.112000,0.139335,0.560000,5.00,0,0
20250315,06,06,,0,07,1,1,0.060500,0.262111,7.946000,131.30,0,0
20250315,06,07,,0,15,1,1,0.173300,0.312782,1.750000,10.10,0,0
20250315,06,08,,0,14,1,1,0.296900,0.516085,0.000000,0.10,0,0
20250315,06,09,?,0,14,1,1,0.108200,0.228557,4.348000,40.20,0,0
20250315,06,10,�,0,12,1,1,0.089000,0.175205,1.798000,20.20,0,0
20250315,06,11,0,0,01,1,1,0.125500,0.531486,0.000000,0.30,1,990
20250315,06,12,,0,01,1,1,0.169700,0.290891,0.000000,0.00,0,0
20250315,07,01,,0,04,1,1,0.134200,0.350682,1.758000,13.10,0,0
20250315,07,02,,0,03,1,1,0.264900,0.305710,0.397000,1.50,0,0
20250315,07,03,,0,14,1,1,0.069200,0.204186,3.493000,50.50,0,0
20250315,07,04,,0,08,1,1,0.055700,0.600936,1.689000,30.30,1,120
20250315,07,05,,0,18,1,1,0.087300,0.253429,71.384000,817.30,0,0
20250315,07,06,,0,05,1,1,0.123700,0.336008,6.247000,50.50,0,0
20250315,07,07,,0,01,1,1,0.263100,0.427167,238.362000,906.00,0,0
20250315,07,08,,0,02,1,1,0.083900,0.312983,11.850000,141.30,0,0
20250315,07,09,0,0,11,1,1,0.289800,0.421278,0.000000,0.80,0,0
20250315,07,10,0,0,05,1,1,0.092700,0.249912,4.681000,50.50,1,240
20250315,07,11,�,0,02,1,1,0.134000,0.181620,0.000000,0.00,0,0
